Chat Session,Message Date,Delivered Date,Read Date,Service,Type,Sender ID,Sender Name,Status,Subject,Text,Attachment,Attachment type
🍍Pinnacle Crew Jobs 🔨💰,2022-07-23 10:29:34,,2022-07-23 10:29:41,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Thank you ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-25 14:07:12,,,SMS,Outgoing,,,Sent,,OK ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-25 14:13:11,,2022-07-25 14:13:29,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Thanks mate,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-27 12:53:09,,,SMS,Outgoing,,,Sent,,OK 61029-7,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-27 12:56:39,,2022-07-27 12:56:44,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,ignore that mate ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-27 12:56:56,,,SMS,Outgoing,,,Sent,,Ok ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-28 09:36:20,,,SMS,Outgoing,,,Sent,,OK 61029-6,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-28 13:11:09,,,SMS,Outgoing,,,Sent,,Yeah sure ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-28 13:11:54,,2022-07-28 13:11:57,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Perfect thanks guys,,
🍍Pinnacle Crew Jobs 🔨💰,2022-07-28 15:11:24,,,SMS,Outgoing,,,Sent,,OK,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-05 10:24:47,,2022-08-05 10:24:53,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Tour of England: 
can I get all your Sizes for Tee shirts and Hoodies ASAP please? ",,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-05 10:25:51,,,SMS,Outgoing,,,Sent,,Medium please ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-08 18:56:04,,,SMS,Outgoing,,,Sent,,OK 59902-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-11 13:19:25,,2022-08-11 13:28:14,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"sorry guys group text
can you drive",,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-15 14:50:43,,,SMS,Outgoing,,,Sent,,OK 61829-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-16 14:36:05,,,SMS,Outgoing,,,Sent,,OK 61836-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-18 14:54:49,,2022-08-18 14:58:21,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,who left Selfridges early mate? ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-18 16:04:03,,2022-08-18 16:04:07,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"cool thank you.
I know you already explained this but what happened with Andrea? ",,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-18 16:07:17,,,SMS,Outgoing,,,Sent,,Andrea was on time but he haven't had an ID with him. I have spoke with a client about that. She told me that she could let him in without but he was already gone 🤷‍♂️. I was calling to him but he didn't pick up the phone. ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-21 11:15:53,,2022-08-21 11:16:33,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,This has been sorted now no worries,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-22 12:08:04,,,SMS,Outgoing,,,Sent,,OK 61641-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-22 12:26:38,,,SMS,Outgoing,,,Sent,,OK 61432-7,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-23 09:25:51,,,SMS,Outgoing,,,Sent,,OK 61902-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-23 10:58:44,,,SMS,Outgoing,,,Sent,,OK 61885-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-23 10:58:50,,,SMS,Outgoing,,,Sent,,Oh,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-23 10:59:15,,,SMS,Outgoing,,,Sent,,OK 61641-3,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-23 10:59:20,,2022-08-23 10:59:20,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,ignore that need you on a different one mate ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-23 10:59:28,,,SMS,Outgoing,,,Sent,,Ok,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-23 10:59:33,,,SMS,Outgoing,,,Sent,,😅,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-23 15:45:38,,,SMS,Outgoing,,,Sent,,OK 61644-3,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-23 15:47:09,,,SMS,Outgoing,,,Sent,,OK 61644-4,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-23 16:51:39,,2022-08-23 16:51:47,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Liz has just emailed in thanking you all for your hard work this week!!
Keep it up guys, it's about to get super busy!!! 

",,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-23 16:52:14,,,SMS,Outgoing,,,Sent,,Yaay ! ☺️,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-24 12:07:10,,,SMS,Outgoing,,,Sent,,OK 61867-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-24 13:27:19,,,SMS,Outgoing,,,Sent,,OK 61921-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-25 09:01:43,,,SMS,Outgoing,,,Sent,,OK 61933-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-25 09:47:55,,,SMS,Outgoing,,,Sent,,Yeah,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-25 09:54:23,,2022-08-25 09:58:42,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,all shifts yeah? ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-25 09:58:48,,,SMS,Outgoing,,,Sent,,Yeah ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-25 10:45:25,,,SMS,Outgoing,,,Sent,,OK 61823-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-25 16:07:15,,,SMS,Outgoing,,,Sent,,Ok,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-26 09:30:08,,,SMS,Outgoing,,,Sent,,OK 61900-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-26 10:57:51,,,SMS,Outgoing,,,Sent,,OK 61935-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-26 13:30:45,,2022-08-26 13:30:58,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,this one is sorted now,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-29 15:11:29,,2022-08-29 15:11:32,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,UPDATED CREW LUIST,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-30 09:18:43,,,SMS,Outgoing,,,Sent,,OK 61935-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-30 16:06:50,,,SMS,Outgoing,,,Sent,,OK 61528-3,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-30 17:51:14,,,SMS,Outgoing,,,Sent,,OK 61827-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-30 18:00:47,,,SMS,Outgoing,,,Sent,,OK 61843-9,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-31 16:59:03,,2022-08-31 16:59:03,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,IGNORE MATE ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-08-31 17:41:19,,,SMS,Outgoing,,,Sent,,OK 61868-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-01 11:56:34,,,SMS,Outgoing,,,Sent,,OK 61830-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-01 16:46:19,,,SMS,Outgoing,,,Sent,,OK 61744-4,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-03 19:29:14,,,SMS,Outgoing,,,Sent,,Ok,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-03 19:41:01,,,SMS,Outgoing,,,Sent,,I am already on the 2 first ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-03 19:41:53,,2022-09-03 19:41:57,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Sorry didn't mean to send you these jobs ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-03 19:42:46,,2022-09-03 19:43:01,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Sending them to the guy who I'm hoping is going to cover for Lachlan ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-03 19:43:05,,,SMS,Outgoing,,,Sent,,Oh ok ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-05 09:23:06,,,SMS,Outgoing,,,Sent,,OK 61978-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-08 11:40:54,,2022-09-08 11:57:39,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Its busy season now, with this in mind can you let us know which of the below you fall into
 
1 - 100% committed, want as many hours as possible
2 -  Looking for 40+hrs per week
3 -  Have certain Commitments so will work around this - PLEASE LET US KNOW THE DAYS/HOURS PER WEEK YOU CAN WORK
4 - Back to University so looking for the following, please advise?
5. - Evening work and Weekend only",,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-08 11:59:02,,,SMS,Outgoing,,,Sent,,4 . I will email when I am going back to uni ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-08 11:59:16,,,SMS,Outgoing,,,Sent,,And what will be my schedule,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-15 11:52:48,,,SMS,Outgoing,,,Sent,,OK ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-15 11:52:51,,,SMS,Outgoing,,,Sent,,Both ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-15 13:13:04,,,SMS,Outgoing,,,Sent,,OK 62107-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-15 13:13:47,,,SMS,Outgoing,,,Sent,,OK 61780-6,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-15 16:50:07,,2022-09-15 17:05:28,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Hello Team, for the Nteractive Job at Microsoft you have been emailed an induction Link, there are two of them, please make sure you fill them out, any problems please let us know.  ",,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-16 14:39:39,,,SMS,Outgoing,,,Sent,,OK 62120-3,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-20 10:55:24,,,SMS,Outgoing,,,Sent,,OK 62127-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-20 17:53:35,,,SMS,Outgoing,,,Sent,,OK,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-20 18:49:21,,2022-09-20 18:49:25,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,You OK for the other one as well? ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-20 18:49:57,,,SMS,Outgoing,,,Sent,,YES for Juno Hire,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-20 18:50:11,,,SMS,Outgoing,,,Sent,,Not for sun ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-20 18:50:37,,,SMS,Outgoing,,,Sent,,Yeah ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-21 14:47:17,,,SMS,Outgoing,,,Sent,, OK 61924-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-21 17:08:01,,,SMS,Outgoing,,,Sent,,OK 62028-3,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-22 09:03:04,,,SMS,Outgoing,,,Sent,,OK 62127-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-22 12:55:05,,2022-09-22 12:55:17,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Sorry mate, didn't realise this was already full, if I have something else will send it over",,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-22 12:55:24,,,SMS,Outgoing,,,Sent,,👍,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-23 12:40:23,,,SMS,Outgoing,,,Sent,,OK 62168-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-26 17:17:29,,,SMS,Outgoing,,,Sent,,OK 62007-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-26 18:22:40,,,SMS,Outgoing,,,Sent,,OK 62177-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-26 18:23:20,,,SMS,Outgoing,,,Sent,,OK 61938-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-26 18:24:19,,2022-09-26 18:24:28,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Thanks, can you do the loft studios as well? ",,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-26 18:24:47,,,SMS,Outgoing,,,Sent,,Nope ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-26 19:25:07,,2022-09-26 19:25:15,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Do you need to be booked off buddy?,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-26 19:26:01,,,SMS,Outgoing,,,Sent,,Yeah . Thanks ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-27 12:04:13,,,SMS,Outgoing,,,Sent,,OK 62212-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-28 16:41:12,,,SMS,Outgoing,,,Sent,,OK 62177-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-29 09:22:46,,,SMS,Outgoing,,,Sent,,Sorry I can't work tmr,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-29 09:24:36,,2022-09-29 09:24:39,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Will book you off,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-29 12:20:55,,,SMS,Outgoing,,,Sent,,OK 62177-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-29 14:38:30,,,SMS,Outgoing,,,Sent,,OK 62233-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-29 17:42:24,,,SMS,Outgoing,,,Sent,,OK 62257-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-30 10:13:53,,,SMS,Outgoing,,,Sent,,"Naah, School",,
🍍Pinnacle Crew Jobs 🔨💰,2022-09-30 14:17:34,,2022-09-30 14:17:52,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Hi Archie, i've sent you an email. Shall we talk next week about the IT thing? Regards Heath",,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-03 10:05:25,,,SMS,Outgoing,,,Sent,,OK ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-03 10:06:14,,2022-10-03 10:07:42,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Fro btoh jobs yeah? ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-03 10:08:34,,,SMS,Outgoing,,,Sent,,Only troxy,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-03 10:38:29,,,SMS,Outgoing,,,Sent,,OK 62266-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-03 10:51:47,,,SMS,Outgoing,,,Sent,,I just checked that I can't do the Trozy job. Can I do the morning job instead ?,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-03 10:55:54,,,SMS,Outgoing,,,Sent,,Yeah ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-03 10:56:41,,2022-10-03 10:56:46,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,No worries will take you off Troxy and put you on that ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-03 10:56:51,,,SMS,Outgoing,,,Sent,,Cool. Thanks,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-03 17:42:43,,,SMS,Outgoing,,,Sent,,OK 62204-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-03 17:45:57,,,SMS,Outgoing,,,Sent,,I can't work on sun so please book me off ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-03 19:25:46,,,SMS,Outgoing,,,Sent,,OK 62286-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-03 19:29:32,,,SMS,Outgoing,,,Sent,,👍,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-04 09:18:02,,,SMS,Outgoing,,,Sent,,OK,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-04 11:47:57,,,SMS,Outgoing,,,Sent,,OK 62033-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-04 11:49:31,,2022-10-04 11:49:35,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,and -2? ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-04 11:49:41,,,SMS,Outgoing,,,Sent,,Naah I can't,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-04 11:50:07,,2022-10-04 11:54:52,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Okay mate, no worries",,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-04 15:59:40,,,SMS,Outgoing,,,Sent,,-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-05 11:32:36,,,SMS,Outgoing,,,Sent,,OK 62246-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-05 15:28:21,,,SMS,Outgoing,,,Sent,,Hello. I have emailed to Heath about the web application. ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-05 19:09:38,,2022-10-05 19:09:47,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,no worries :),,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-06 10:11:57,,,SMS,Outgoing,,,Sent,,🤷‍♂️,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-06 10:19:58,,,SMS,Outgoing,,,Sent,,OK 62316-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-07 00:28:58,,,SMS,Outgoing,,,Sent,,I need off tmr,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-07 00:29:12,,2022-10-07 09:46:27,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Alright no worries ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-07 11:49:06,,,SMS,Outgoing,,,Sent,,OK 62220-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-07 14:41:22,,,SMS,Outgoing,,,Sent,,OK 62347-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-10 11:18:45,,,SMS,Outgoing,,,Sent,,OK 62380-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-10 16:06:58,,,SMS,Outgoing,,,Sent,,OK 62390-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-10 16:08:04,,,SMS,Outgoing,,,Sent,,Nahh I am alright,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-10 16:08:24,,2022-10-10 16:08:28,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,ok,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-12 09:52:42,,,SMS,Outgoing,,,Sent,,OK 62435-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-12 10:33:29,,,SMS,Outgoing,,,Sent,,OK 62438-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-12 17:58:51,,,SMS,Outgoing,,,Sent,,OK 62252-3,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-12 20:56:21,,,SMS,Outgoing,,,Sent,,OK 62394-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-13 09:21:21,,,SMS,Outgoing,,,Sent,,"Naaah, uni stuff to do",,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-13 13:29:39,,2022-10-13 13:34:02,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,have you got a spare high viz mate?,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-13 13:34:48,,,SMS,Outgoing,,,Sent,,Naaah I don't have spare hi viz,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-13 14:29:39,,2022-10-13 14:30:02,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,ok,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-14 11:33:48,,,SMS,Outgoing,,,Sent,,Naaah need off ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-14 11:38:34,,,SMS,Outgoing,,,Sent,,From next week I will work just on weekends because I have so many stuff to do for uni ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-14 11:40:15,,,SMS,Outgoing,,,Sent,,Oh I will do that ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-14 11:41:07,,2022-10-14 11:41:21,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"ok great, and we will make you weekends only apart from that one job?? or do you want evenings too?",,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-14 11:41:31,,,SMS,Outgoing,,,Sent,,Weekends only,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-14 11:42:04,,2022-10-14 11:49:04,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"ok, thank you",,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-18 09:34:41,,,SMS,Outgoing,,,Sent,,"Naaah, uni",,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-19 10:30:55,,2022-10-19 10:33:08,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Do you need some more tshirts? ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-19 10:34:38,,,SMS,Outgoing,,,Sent,,Yeah ... :),,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-19 10:35:04,,2022-10-19 10:35:07,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,what size?,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-19 10:35:18,,,SMS,Outgoing,,,Sent,,Medium please,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-19 10:38:16,,2022-10-19 10:38:28,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"we out of medium, will send a couple of large to get you by for now ",,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-19 10:38:32,,,SMS,Outgoing,,,Sent,,🤷‍♂️,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-26 11:34:10,,,SMS,Outgoing,,,Sent,,OK 62447-3,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-29 14:40:55,,2022-10-29 14:41:12,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Dont worry about the extra hour it's fine,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-30 06:59:54,,,SMS,Outgoing,,,Sent,,Ok,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-30 07:08:15,,,SMS,Outgoing,,,Sent,,Ok even better,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-30 07:08:26,,2022-10-30 07:10:50,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Great thanks ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-30 22:38:35,,,SMS,Outgoing,,,Sent,,Naaah ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-10-30 22:38:37,,,SMS,Outgoing,,,Sent,,I can t,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-02 14:05:55,,2022-11-02 14:06:13,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"Please can I have some feedback for Obi Ngere, thanks in advance ",,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-03 15:01:06,,,SMS,Outgoing,,,Sent,,Sorry for late replay. Can you email me his pic cuz I can't remember who is this guy,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-03 15:02:20,,2022-11-03 15:15:20,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Sent thank you ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-05 08:39:07,,2022-11-05 08:51:35,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,This is sorted now no worries ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-10 18:07:35,,,SMS,Outgoing,,,Sent,,OK 62730-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-13 17:02:29,,,SMS,Outgoing,,,Sent,,OK 62750-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-13 22:32:08,,,SMS,Outgoing,,,Sent,,Nah I can't,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-14 18:15:34,,2022-11-14 18:15:41,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,This is sorted now no worries.,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-15 18:20:08,,,SMS,Outgoing,,,Sent,,OK 62779-3,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-16 12:48:36,,,SMS,Outgoing,,,Sent,,Yeah sure !,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-16 12:48:39,,,SMS,Outgoing,,,Sent,,Give me ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-16 12:52:27,,,SMS,Outgoing,,,Sent,,OK 62790-2,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-16 18:31:19,,,SMS,Outgoing,,,Sent,,OK 62779-3 ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-16 20:31:07,,,SMS,Outgoing,,,Sent,,I can't ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-17 18:03:11,,2022-11-17 19:10:47,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,"this one is sorted now mate, will let you know if anything else comes in.",,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-18 13:50:09,,,SMS,Outgoing,,,Sent,,Of course 62764-1,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-19 10:24:35,,2022-11-19 10:26:54,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,This is sorted now no worries,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-20 09:46:33,,2022-11-20 09:46:33,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,How is the job going Arkadius? ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-20 09:59:59,,2022-11-20 10:04:38,SMS,Incoming,+447809556540,🍍Pinnacle Crew Jobs 🔨💰,Read,,Was just you and Vlad yes? ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-20 10:04:46,,,SMS,Outgoing,,,Sent,,Yeah ,,
🍍Pinnacle Crew Jobs 🔨💰,2022-11-20 10:05:14,,,SMS,Outgoing,,,Sent,,But Nyon said that he was calling to you that he won't turn up,,
